id|startDate|endDate|addedDate|uuid|partialTime|team_id|deliverable_id|discipline_id
3607|1617235200000|1618963200000|1644806199669|c0ddcf11-5b07-5289-b9d5-428638111f09|1|48|899|241
3608|1619049600000|1620777600000|1644806199669|7d70bab3-dd76-5699-85fe-8eab206805fe|1|48|899|241
3609|1619049600000|1620777600000|1644806199669|f8761f99-33c3-5275-a655-8de0232fbf7b|1|48|899|241
3610|1619049600000|1620777600000|1644806199669|8c6aa4b5-1d8d-5100-a1dd-61f77b042db7|1|48|899|240
3611|1619049600000|1620777600000|1644806199669|7b53db81-e146-5673-b176-e2e0a0ec94bd|1|48|899|240
3612|1620864000000|1622592000000|1644806199669|87fc632b-0004-58db-8bc9-614b6924291f|1|48|899|241
3613|1620864000000|1622592000000|1644806199669|cb8be7fd-9e4a-55ff-98e2-79e5b47334bc|1|48|899|241
3614|1620864000000|1622592000000|1644806199669|d0028cfc-676b-56b9-ac00-d434f559ef47|1|48|899|240
3615|1620864000000|1622592000000|1644806199669|9fe2e627-e3cc-576d-9ca3-31fb3fe416f9|1|48|899|240
3616|1622678400000|1624406400000|1644806199669|c0c366c2-7049-5db4-a1c4-e65ea1f546be|1|48|899|240
3617|1622678400000|1624406400000|1644806199669|9688dcd1-b658-5d1a-a478-e96e6c805dda|1|48|899|241
3618|1622678400000|1624406400000|1644806199669|a033375d-4ccc-5109-ac78-02c12f2e4bcf|1|48|899|240
3619|1622678400000|1624406400000|1644806199669|cc25fd08-fb19-5310-b2f3-69bcb22e9652|1|48|899|241
3620|1624492800000|1626220800000|1644806199669|49f35fda-4e92-5990-863f-5237b9cd7bc7|1|48|899|240
3621|1624492800000|1626220800000|1644806199669|c7a56f82-96fa-57a2-b831-72e08f83252f|1|48|899|240
3622|1626307200000|1628035200000|1644806199669|f6b02248-714e-572b-b981-591fc16469e3|1|48|899|240
3623|1626307200000|1628035200000|1644806199669|08657c66-66a8-5487-a46d-3e469937ddfc|1|48|899|240
3624|1628121600000|1629849600000|1644806199669|d03e7797-1bd5-55ac-8bbe-a9848487ca09|1|48|899|240
3625|1628121600000|1629849600000|1644806199669|b529f977-2e70-5cc5-981d-6731ed3332a6|1|48|899|240
3626|1629849600000|1633392000000|1644806199669|fc94ba05-ad90-587b-bbdd-7ecae475c9aa|1|48|899|240
3627|1629849600000|1633392000000|1644806199669|7b8fcbf5-4c07-5160-b2f7-27b3e3395fa5|1|48|899|240
3628|1633478400000|1635292800000|1644806199669|e35bde1d-8a69-513a-9923-47a7d3347e26|1|48|899|240
3629|1635379200000|1637107200000|1644806199669|9cb534ba-fbaa-5638-aff9-05c22870679f|1|48|899|240
3630|1637193600000|1638921600000|1644806199669|50817c9c-1e43-5ee7-a60d-4efaef99737b|1|48|899|240
3631|1639008000000|1640908800000|1644806199669|f9cb95a2-65ac-50ae-83cc-8e17c9853002|1|48|899|240
3632|1619827200000|1621036800000|1644806199669|648b5570-5943-5601-9c2b-74c5495ea060|1|50|899|242
3633|1619827200000|1621036800000|1644806199669|d05100df-8282-5017-b04e-2b0f72a9ad63|1|50|899|242
3634|1619827200000|1621036800000|1644806199669|43123469-9af2-5475-9d96-967eae7140ec|1|50|899|242
3635|1619827200000|1621036800000|1644806199669|179f4697-2f94-5a3a-ac54-1826c2c5ec52|1|50|899|242
3636|1621123200000|1622419200000|1644806199669|e58bfc57-bd38-54d3-a7e6-1f06f300d6ce|1|50|899|242
3637|1621123200000|1622419200000|1644806199669|ddfbdba4-e7f6-533e-874d-1e85ef4e82be|1|50|899|242
3638|1621123200000|1622419200000|1644806199669|02749e91-e10e-5146-b895-9e19b17c7e58|1|50|899|242
3639|1621123200000|1622419200000|1644806199669|26e67f3b-1b55-5980-b2d8-134f0a14d408|1|50|899|242
3640|1622505600000|1623715200000|1644806199669|ae193b2b-3955-5dba-bff0-f561fc110993|1|50|899|242
3641|1622505600000|1623715200000|1644806199669|0f3a0be3-b7a4-5bd2-8770-17162816b78a|1|50|899|242
3642|1622505600000|1623715200000|1644806199669|1e25f662-0802-55df-b1a1-addc64649bcf|1|50|899|242
3643|1622505600000|1623715200000|1644806199669|914a7f91-b418-5f1c-b3e5-f1be47e79fbf|1|50|899|242
3644|1623801600000|1625011200000|1644806199669|081f82db-158e-5b89-8dc3-83d10f7afbd7|1|50|899|242
3645|1623801600000|1625011200000|1644806199669|eabf0283-8119-503d-9bf5-de354dc45986|1|50|899|242
3646|1623801600000|1625011200000|1644806199669|4376f5a1-ed95-504b-aa9f-b2c700735918|1|50|899|242
3647|1623801600000|1625011200000|1644806199669|0a0c7e17-d15d-5180-9904-09bb23b39a21|1|50|899|242
3648|1625097600000|1626307200000|1644806199669|57f580a6-828c-514d-b7c1-257f9cf8890e|1|50|899|242
3649|1625097600000|1626307200000|1644806199669|fed3f70f-0d6c-59e2-8472-ce32f357189b|1|50|899|242
3650|1625097600000|1626307200000|1644806199669|b1fc1cb5-a3ad-5c46-96e9-d7bf9f4e7430|1|50|899|242
3651|1625097600000|1626307200000|1644806199669|f4dc9f5d-86c4-5028-afbf-568318e22d64|1|50|899|242
3652|1625097600000|1626393600000|1644806199669|9554dba4-bca1-5864-bda4-8ce827e6dac0|1|50|899|242
3653|1626393600000|1627689600000|1644806199669|aaecf2d2-9a9d-52e3-bb05-a37b076bb0f1|1|50|899|242
3654|1626393600000|1627689600000|1644806199669|03014f27-f5e7-5916-870d-93150f433b1d|1|50|899|242
3655|1626393600000|1627689600000|1644806199669|360931f2-02e4-5fa7-a6b0-21b5e07a3404|1|50|899|242
3656|1626393600000|1627689600000|1644806199669|d51c4ca7-46f3-5587-8fcb-540869320e38|1|50|899|242
3657|1626652800000|1627603200000|1644806199669|e2a88908-ff8d-560c-adec-8ca0d2d21246|1|50|899|242
3658|1627862400000|1628812800000|1644806199669|29a93a95-4a7e-581c-899d-1b2207f5ece8|1|50|899|242
3659|1629072000000|1630022400000|1644806199669|8f81385f-f501-5337-9680-713b6ba62eee|1|50|899|242
3660|1630281600000|1631232000000|1644806199669|0903a414-ad0e-5fbd-ab54-8cdea32d908b|1|50|899|242
3661|1631491200000|1632960000000|1644806199669|657ee2a8-4b67-5fd3-8415-a271e20c9580|1|50|899|242
3662|1633046400000|1634256000000|1644806199669|d7a0a665-6602-5718-b970-9e700250cb15|1|50|899|242
3663|1633046400000|1634256000000|1644806199669|d9059bae-b524-5511-9509-4140ba8defc2|1|50|899|242
3664|1633046400000|1634256000000|1644806199669|2f394dbd-0989-5a4a-86f8-07cb1b071f85|1|50|899|242
3665|1634515200000|1635465600000|1644806199669|199ae5e3-e1c8-510b-8bf8-cf4b5b448e8c|1|50|899|242
3666|1634515200000|1635465600000|1644806199669|249b4eba-950b-5074-a52f-69ab99bdadcc|1|50|899|242
3667|1634515200000|1635465600000|1644806199669|17a876ab-a207-5380-85cf-7244d707bd50|1|50|899|242
3668|1635724800000|1636675200000|1644806199669|83263c35-1f0b-52d5-9bd5-f9700f214487|1|50|899|242
3669|1635724800000|1636675200000|1644806199669|28eee6ff-e428-5dc3-a60e-e99fd7410b95|1|50|899|242
3670|1635724800000|1636675200000|1644806199669|54dcbf77-6faa-57ed-8404-27073026c72d|1|50|899|242
3671|1636934400000|1637884800000|1644806199669|e1bc627a-f00d-5ec5-af38-e0710d59e3ae|1|50|899|242
3672|1636934400000|1637884800000|1644806199669|6f1d4fd1-8419-56ed-b8b6-9cdf090a1eaa|1|50|899|242
3673|1636934400000|1637884800000|1644806199669|52378c52-4aa1-5a21-b785-8e0ae80049c7|1|50|899|242
3674|1638144000000|1639094400000|1644806199669|c2cb20f4-b5a9-56bb-91bf-727744f8cf67|1|50|899|242
3675|1638144000000|1639094400000|1644806199669|d202acd4-7afc-5fc8-b53f-a3c364e088bb|1|50|899|242
3676|1638144000000|1639094400000|1644806199669|e3953ae8-6dd9-50a5-ac56-13e8856e1344|1|50|899|242
3677|1639353600000|1640908800000|1644806199669|61e77bb4-1c5b-5167-b3bf-8b4ed9085c74|1|50|899|242
3678|1639353600000|1640908800000|1644806199669|1374aaa2-fa83-5a06-9e71-969b64502a26|1|50|899|242
3679|1639353600000|1640908800000|1644806199669|ece74153-fe3a-5acc-838e-e7f9d6d55711|1|50|899|242
3680|1641254400000|1642204800000|1644806199669|6d955d46-6840-58e1-9057-2e7b892d7a57|1|50|899|242
3681|1642291200000|1643587200000|1644806199669|0144335d-380b-5887-9bc2-7fe637046532|1|50|899|242
3682|1643673600000|1644796800000|1644806199669|f23e565a-0ae8-5468-9a73-681ba6523f85|1|50|899|242
3683|1643673600000|1644796800000|1644806199669|52ac8779-ae60-5d82-8f91-7026c4c42e5e|1|50|899|242
3684|1647388800000|1648684800000|1644806199669|251d7406-50bb-587e-95f7-085085600eb0|1|50|899|242
3685|1647388800000|1648684800000|1644806199669|64ff57f3-471a-5320-acdc-391d21dbe99a|1|50|899|242
3686|1647388800000|1648684800000|1644806199669|7b307ce6-fce2-57bb-9c22-ae8be93b6493|1|50|899|242
3687|1609459200000|1610668800000|1644806199669|d258987a-3ff6-56a8-a7f9-7641375a049b|0|53|899|243
3688|1610928000000|1611878400000|1644806199669|9e5a1537-4975-5de0-b347-a77ce61c65b8|0|53|899|243
3689|1612137600000|1613088000000|1644806199669|4d71cb5a-9bd6-5008-b4ca-65d6fbc1583a|0|53|899|243
3690|1613347200000|1614297600000|1644806199669|c404a57a-b594-5dff-ad06-1b6cb79ff122|0|53|899|243
3691|1614556800000|1615507200000|1644806199669|7b712317-44a5-5fc1-b6a5-cb493839411f|0|53|899|243
3692|1615766400000|1617148800000|1644806199669|3b7fc40f-939c-57ab-8f3f-3c82262086bd|0|53|899|243
3693|1617235200000|1618531200000|1644806199669|c696356f-4004-588e-8a44-c18e4654d80d|1|53|899|243
3694|1618790400000|1619740800000|1644806199669|12afb91b-4549-51df-b3d1-600dccf55b33|1|53|899|243
3695|1620000000000|1620950400000|1644806199669|d54cd1c9-31b1-5b3e-8994-5a0adef4bc6f|1|53|899|243
3696|1621209600000|1622160000000|1644806199669|3dfd6911-d8ab-5f88-831d-f6a91128eb4f|1|53|899|243
3697|1622419200000|1623369600000|1644806199669|09fac8f6-5f54-54c3-8242-19ccd628c3ba|1|53|899|243
3698|1623628800000|1625011200000|1644806199669|907bb064-4c9c-5d38-9242-6497262f51d8|1|53|899|243
3699|1633046400000|1634256000000|1644806199669|a0d8e1c9-f46f-5926-a800-637b6ad331fb|0|53|899|243
3700|1634515200000|1635465600000|1644806199669|c82fd713-bb77-5478-ab95-f6ca9286b311|1|53|899|243
3701|1634515200000|1635465600000|1644806199669|8648d1b2-2d9e-52bf-8417-395dc01ca88e|0|53|899|243
3702|1635724800000|1636675200000|1644806199669|1d1bcbab-32bd-5158-978a-3336802803c3|1|53|899|243
3703|1635724800000|1636675200000|1644806199669|27a585e2-35e9-517d-9b07-c491493392a8|0|53|899|243
3704|1636934400000|1637884800000|1644806199669|5ed42fe8-ec06-5540-bb2b-0a7f6880e098|1|53|899|243
3705|1636934400000|1637884800000|1644806199669|422c0487-03b7-5697-bcf3-23186f65b6ca|0|53|899|243
3706|1638144000000|1639094400000|1644806199669|0fe6ae5e-eeb6-5f45-9adc-ae0960af008b|0|53|899|243
3707|1609891200000|1611705600000|1644806199669|0a84ceee-37b7-5a50-9ada-2d20c9c7135e|1|48|608|244
3708|1609891200000|1611705600000|1644806199669|31403a49-8e23-5b6a-b6cb-dff23d22adbf|1|48|608|244
3709|1609891200000|1611705600000|1644806199669|dd244f25-fe0c-5e95-9f45-ea448ed7601b|1|48|608|245
3710|1611792000000|1613520000000|1644806199669|58c32aad-a12b-5ec6-a910-88d895548ec3|1|48|608|245
3711|1611792000000|1613520000000|1644806199669|6d3acbc5-722e-51cb-adbf-bf4ceadbf1f3|1|48|608|244
3712|1611792000000|1613520000000|1644806199669|3e5f51ed-d9a4-5b80-ba2c-eda065febdec|1|48|608|244
3713|1613606400000|1615334400000|1644806199669|b01c74c4-3748-5a30-9599-c0453ea76941|1|48|608|245
3714|1613606400000|1615334400000|1644806199669|fff42eef-bb3c-534b-b39f-8eec2e1b6a84|1|48|608|244
3715|1613606400000|1615334400000|1644806199669|cfa3d47c-c5d0-5770-b191-4a3d58b030d7|1|48|608|244
3716|1615420800000|1617148800000|1644806199669|a47d3771-ddab-5f03-9428-3a59b4bd1271|1|48|608|245
3717|1615420800000|1617148800000|1644806199669|54942c50-ff0c-55c3-9859-66172d47bf9a|1|48|608|244
3718|1615420800000|1617148800000|1644806199669|b3abe079-736c-58fc-a85c-873aaa87ebb4|1|48|608|244
3719|1617235200000|1618963200000|1644806199669|04a39fd1-bc5e-5289-a277-14c2dd936916|1|48|608|244
3720|1617235200000|1618963200000|1644806199669|aa4152fc-9152-569c-9506-200ca3aae576|1|48|608|244
3721|1617235200000|1618963200000|1644806199669|a841192d-a241-5658-b8bc-1f68db899e93|1|48|608|245
3722|1617235200000|1618963200000|1644806199669|086dd587-9505-5db1-8923-b29819ea65c5|1|48|608|245
3723|1619049600000|1620777600000|1644806199669|5032d6a2-cfc4-5df0-982d-cd17e7c86cd4|1|48|608|245
3724|1619049600000|1620777600000|1644806199669|8caee30b-c6a6-5426-b33b-62cb3ecd89ed|1|48|608|245
3725|1619049600000|1620777600000|1644806199669|f023b704-444e-570d-b7c2-0bc9382e318e|1|48|608|244
3726|1619049600000|1620777600000|1644806199669|28484dd6-c873-5aa4-933f-7e507113ecce|1|48|608|244
3727|1620864000000|1622592000000|1644806199669|6b115f6d-a77f-5e28-8765-3d5e4ba53e61|1|48|608|245
3728|1620864000000|1622592000000|1644806199669|763fcc4d-84a5-55f2-af21-cbf4c1e99aa5|1|48|608|245
3729|1620864000000|1622592000000|1644806199669|af0d57d1-a17e-5575-b7b4-a920df902352|1|48|608|244
3730|1620864000000|1622592000000|1644806199669|c0cebd21-d76e-596f-948e-43bf2f967b68|1|48|608|244
3731|1622678400000|1624406400000|1644806199669|46a565f1-e74f-5f81-8d46-2883c4377c04|1|48|608|244
3732|1622678400000|1624406400000|1644806199669|54516457-70c2-5949-80ea-dbc76559a9fb|1|48|608|245
3733|1622678400000|1624406400000|1644806199669|4ce251fc-ca9e-53fe-867c-de9d8b78216f|1|48|608|244
3734|1622678400000|1624406400000|1644806199669|9f73b6c9-1ed1-57b3-9e80-52620ef02494|1|48|608|245
3735|1624492800000|1626220800000|1644806199669|8c7890e8-660d-590a-b375-369fb1a2cc80|1|48|608|244
3736|1624492800000|1626220800000|1644806199669|380d632e-9d37-5e45-b0ae-a620a76bfe0e|1|48|608|244
3737|1626307200000|1628035200000|1644806199669|0922094d-1916-50b4-b559-084fa1472060|1|48|608|244
3738|1626307200000|1628035200000|1644806199669|59c62172-87a8-56a9-a479-5eb49a745f8f|1|48|608|244
3739|1628121600000|1629849600000|1644806199669|365ebb86-0cd5-5b9d-933e-cad4ff7a3a99|1|48|608|244
3740|1628121600000|1629849600000|1644806199669|2241065d-9472-51e0-9340-db12827559d5|1|48|608|244
3741|1629849600000|1633392000000|1644806199669|df505289-1158-59c9-9728-42a68def009e|1|48|608|244
3742|1629849600000|1633392000000|1644806199669|0aa49f04-dc6e-544c-8656-d4e9610bbcde|1|48|608|244
3743|1633478400000|1635292800000|1644806199669|ac7c7ad1-d3a2-5792-9a53-a47010dcb5b5|1|48|608|244
3744|1635379200000|1637107200000|1644806199669|5fd4e95e-32c8-5138-9486-fafa2e691ab1|1|48|608|244
3745|1637193600000|1638921600000|1644806199669|ee0354a8-fca4-5001-a045-04bdbffac204|1|48|608|244
3746|1639008000000|1640908800000|1644806199669|30954cf8-e783-5061-8611-6a72eff29466|1|48|608|244
3747|1625097600000|1626393600000|1644806199669|c456d42e-02a2-56c6-97b1-6f211f80ab37|1|50|608|246
3748|1625097600000|1626393600000|1644806199669|72de2713-38ac-5eca-87cd-0d9c784adb18|1|50|608|246
3749|1625097600000|1626393600000|1644806199669|808897c8-49c4-578f-be3f-8cea0aa923d6|1|50|608|246
3750|1626652800000|1627603200000|1644806199669|6cedaae5-bb2f-5d57-99c2-59d6a3cda7ba|1|50|608|246
3751|1626652800000|1627603200000|1644806199669|736d4bd8-e3c8-5563-bd9d-8d760a56124c|1|50|608|246
3752|1626652800000|1627603200000|1644806199669|3ddd3b75-40a2-5142-87a5-3c187142641d|1|50|608|246
3753|1627862400000|1628812800000|1644806199669|e94638cb-e29f-5879-b325-fb910a0673ec|1|50|608|246
3754|1627862400000|1628812800000|1644806199669|689ac734-7889-5673-88b4-0951b10c546b|1|50|608|246
3755|1627862400000|1628812800000|1644806199669|53b91f56-64da-5022-ab82-af5160623ad3|1|50|608|246
3756|1629072000000|1630022400000|1644806199669|19e830c5-5ea7-5b23-a757-e5c88d50671b|1|50|608|246
3757|1629072000000|1630022400000|1644806199669|6a5e24e8-f7e5-5167-b5b3-e57ff5ee918f|1|50|608|246
3758|1629072000000|1630022400000|1644806199669|7b06364f-6cc9-5f0d-90bb-7e58d7811fca|1|50|608|246
3759|1630281600000|1631232000000|1644806199669|a10977f6-b420-583a-98cc-5ace11185f9e|1|50|608|246
3760|1630281600000|1631232000000|1644806199669|01cdea3b-1d7e-50e1-8d01-69c3437321b7|1|50|608|246
3761|1630281600000|1631232000000|1644806199669|481c11a3-5c3d-55e6-a1be-f2ab98134b44|1|50|608|246
3762|1631491200000|1632960000000|1644806199669|af46f00a-a0df-5dfc-952b-6b05cea742bf|1|50|608|246
3763|1631491200000|1632960000000|1644806199669|4ba88dea-2aa5-5af6-96e4-c2e2dab5c06f|1|50|608|246
3764|1631491200000|1632960000000|1644806199669|de7f694e-8776-5fe8-b5ed-1d1cccde8854|1|50|608|246
3765|1634515200000|1635465600000|1644806199669|ef56e636-93b8-5ff7-b577-0c33c56625e4|1|8|608|247
3766|1634515200000|1635465600000|1644806199669|c29c2093-e5c2-51d3-984e-c967f10c4545|1|8|608|247
3767|1618790400000|1619740800000|1644806199669|4b66acbc-4ac2-5f32-b47c-e372755f8d0c|1|52|608|248
3768|1620000000000|1620950400000|1644806199669|6124c972-e84e-5073-addf-0c068ae594f8|1|52|608|248
3769|1621209600000|1622160000000|1644806199669|b281e436-9b88-5a73-954f-d36aa438f1c5|1|52|608|248
3770|1622419200000|1623369600000|1644806199669|9a1d2d5b-ec45-51ee-8129-d60fe595a29b|1|52|608|248
3771|1627862400000|1628812800000|1644806199669|9860b8b6-7b9f-50e3-8dcf-3e076c2f4ef9|0|52|608|248
3772|1629072000000|1630022400000|1644806199669|83cf921c-2a92-5691-a3d8-093ae27717f6|0|52|608|248
3773|1630281600000|1631232000000|1644806199669|d981e980-6489-5d43-b728-8a3b961f206c|0|52|608|248
3774|1636934400000|1637884800000|1644806199669|7d73f8f1-4f5c-5a79-a49c-c1405e925581|1|52|608|248
3775|1638144000000|1639094400000|1644806199669|96c45f88-bd81-5207-9066-cd5f61d72bc7|1|52|608|248
3776|1639353600000|1640908800000|1644806199669|5e475d95-f195-55e4-b4b0-27ec3f3f4069|1|52|608|248
3777|1609891200000|1611705600000|1644806199669|d9e953b0-dfd4-5e0e-ae7a-158bafb887c2|1|48|900|249
3778|1609891200000|1611705600000|1644806199669|ed7d5c41-3c41-51fd-a955-d4911f03862b|1|48|900|249
3779|1609891200000|1611705600000|1644806199669|4d8cf2e7-adab-598d-81d8-374434ac61ae|1|48|900|250
3780|1611792000000|1613520000000|1644806199669|5173e471-a1c8-526f-8591-4a2533a9b28d|1|48|900|250
3781|1611792000000|1613520000000|1644806199669|028559d5-6e28-5be4-968a-ecd7074fbafe|1|48|900|249
3782|1611792000000|1613520000000|1644806199669|7735acb0-bbc5-57eb-9ad7-b21bf03f80f2|1|48|900|249
3783|1613606400000|1615334400000|1644806199669|7ad30d75-eef6-546a-b70e-d9e7f7fbf92f|1|48|900|250
3784|1613606400000|1615334400000|1644806199669|d11d37a8-b051-57f6-8dbc-1c8151660672|1|48|900|249
3785|1613606400000|1615334400000|1644806199669|6a0467cd-e405-5c5c-b5d8-847f1cf5aad4|1|48|900|249
3786|1615420800000|1617148800000|1644806199669|72206d72-100a-5321-8b66-d1b92776e16a|1|48|900|250
3787|1615420800000|1617148800000|1644806199669|2d74fd3c-4387-5670-87a5-14168453b2ca|1|48|900|249
3788|1615420800000|1617148800000|1644806199669|8d758fd2-7693-55c8-a9de-15b462a50754|1|48|900|249
3789|1617235200000|1618963200000|1644806199669|514dc405-f558-5f0e-8ab6-7d18d5826ea8|1|48|900|249
3790|1617235200000|1618963200000|1644806199669|42156d81-8b80-5db7-afeb-1efcdbdedfe9|1|48|900|249
3791|1617235200000|1618963200000|1644806199669|9e0b694c-32ef-5983-bc69-e7451b3e711c|1|48|900|250
3792|1617235200000|1618963200000|1644806199669|35915ccb-cf3a-56d9-bc78-27c86f786392|1|48|900|250
3793|1619049600000|1620777600000|1644806199669|81f07e57-88fe-5a65-8c1f-88488d5a36eb|1|48|900|250
3794|1619049600000|1620777600000|1644806199669|39e2a623-5ab8-5331-ab78-a318b0964119|1|48|900|250
3795|1619049600000|1620777600000|1644806199669|608ce45c-f191-5120-a3dc-39f7e7fa0edf|1|48|900|249
3796|1619049600000|1620777600000|1644806199669|d636b91e-d130-5cc8-870b-2f95f78d1491|1|48|900|249
3797|1620864000000|1622592000000|1644806199669|71263149-3ce1-58dd-9c80-de44bb9320c1|1|48|900|250
3798|1620864000000|1622592000000|1644806199669|bd08fab9-34b2-5cd4-8c16-12fe3f85720f|1|48|900|250
3799|1620864000000|1622592000000|1644806199669|7ada1172-c1bd-5c43-9877-046bc07a9d07|1|48|900|249
3800|1620864000000|1622592000000|1644806199669|e595bc2c-7836-5ced-8dac-0337c0787ee9|1|48|900|249
3801|1622678400000|1624406400000|1644806199669|ee38282a-04a3-58f0-abc0-3b5593093a63|1|48|900|249
3802|1622678400000|1624406400000|1644806199669|d2000854-3109-589b-ae82-ecf549a91406|1|48|900|250
3803|1622678400000|1624406400000|1644806199669|39067e4f-ddb2-56fc-ab41-6ac25ed9433c|1|48|900|249
3804|1622678400000|1624406400000|1644806199669|05cdc67f-c588-5bcc-967e-67dcd6e29a96|1|48|900|250
3805|1624492800000|1626220800000|1644806199669|98e77273-8c32-5e38-80c3-f4d8e6a3b4e2|1|48|900|249
3806|1624492800000|1626220800000|1644806199669|7ed22f33-3711-5b0e-ab95-7ed2da339efd|1|48|900|249
3807|1626307200000|1628035200000|1644806199669|c12dc286-842e-559f-bcaf-597393376676|1|48|900|249
3808|1626307200000|1628035200000|1644806199669|a37a5c67-16e6-5b03-9678-f0809d219474|1|48|900|249
3809|1628121600000|1629849600000|1644806199669|b5c820c7-1461-5c3d-bdce-0de95babf64b|1|48|900|249
3810|1628121600000|1629849600000|1644806199669|0ef3d274-bcf5-5f1f-b37d-29a985875fad|1|48|900|249
3811|1629849600000|1633392000000|1644806199669|6ce44916-dd62-50ec-999b-cdb9f9cf3756|1|48|900|249
3812|1629849600000|1633392000000|1644806199669|5209096d-bda8-5554-9bc9-f2ca62976f16|1|48|900|249
3813|1633478400000|1635292800000|1644806199669|b5450ff4-4e44-518a-9163-7093cd5fe4cf|1|48|900|249
3814|1635379200000|1637107200000|1644806199669|49f523ac-882d-5444-87bf-7ef404c3f5d1|1|48|900|249
3815|1637193600000|1638921600000|1644806199669|0f9cf59c-6fb9-5b53-93ce-f5ebb5892a7d|1|48|900|249
3816|1639008000000|1640908800000|1644806199669|4ee7a128-771f-5b0c-8745-d835ef04a70d|1|48|900|249
3817|1619827200000|1621036800000|1644806199669|ef15ea89-3bce-5587-9e8e-c44f52072f6b|1|50|900|251
3818|1619827200000|1621036800000|1644806199669|cd0264f5-f731-50d2-b532-d813bc8eeb62|1|50|900|251
3819|1619827200000|1621036800000|1644806199669|f2eb4754-03bd-5017-8142-58f4f83b82f9|1|50|900|251
3820|1619827200000|1621036800000|1644806199669|0718bb26-90ec-59ba-b956-510e2e6129de|1|50|900|251
3821|1621123200000|1622419200000|1644806199669|381ddec4-41ab-5adf-a18b-b9805b736b46|1|50|900|251
3822|1621123200000|1622419200000|1644806199669|49aec4d6-ebec-5620-b598-b1b79954c707|1|50|900|251
3823|1621123200000|1622419200000|1644806199669|c90483f1-80a8-5356-b5c2-095af8f15cb8|1|50|900|251
3824|1621123200000|1622419200000|1644806199669|6ab728b6-d22e-563f-a278-a4d35ecb49ef|1|50|900|251
3825|1622505600000|1623715200000|1644806199669|e280939c-19c1-5bba-8ab9-8a7acbe8237a|1|50|900|251
3826|1622505600000|1623715200000|1644806199669|67ecbbc9-a169-51bf-b863-31a8bb4a0420|1|50|900|251
3827|1622505600000|1623715200000|1644806199669|b82c1b10-acb3-5b3a-bd71-1eb64dce6f42|1|50|900|251
3828|1622505600000|1623715200000|1644806199669|53d6b986-3bcc-5dbb-9707-d07904fbeaa9|1|50|900|251
3829|1623801600000|1625011200000|1644806199669|21c959de-743f-541c-ab15-6e703126cd09|1|50|900|251
3830|1623801600000|1625011200000|1644806199669|dcdd478d-5129-5e03-b082-3d2b3675a42e|1|50|900|251
3831|1623801600000|1625011200000|1644806199669|15a9a1a8-bf3d-5bef-8abe-0a47ec4fe8eb|1|50|900|251
3832|1623801600000|1625011200000|1644806199669|a3ffa374-29f2-5961-810b-37bdcd22a965|1|50|900|251
3833|1625097600000|1626307200000|1644806199669|5b489acc-4f99-595c-ab66-0ad5252389f1|1|50|900|251
3834|1625097600000|1626307200000|1644806199669|d770527f-e821-53ec-b028-44d5e6584ab4|1|50|900|251
3835|1625097600000|1626307200000|1644806199669|67c94546-7c08-576e-bba5-99be91a95475|1|50|900|251
3836|1625097600000|1626307200000|1644806199669|dc3618fd-516e-52b7-addb-632ab58b0075|1|50|900|251
3837|1626393600000|1627689600000|1644806199669|e6eefd57-4155-5902-9cea-36094ffcbdd9|1|50|900|251
3838|1626393600000|1627689600000|1644806199669|dd45a257-fdaa-5d22-8425-facb121c42d3|1|50|900|251
3839|1626393600000|1627689600000|1644806199669|828388ea-3251-5d9a-a236-8cb205cab7a7|1|50|900|251
3840|1626393600000|1627689600000|1644806199669|e0b72106-ea8f-5f40-88cd-e18418f2d9cc|1|50|900|251
3841|1641254400000|1642204800000|1644806199669|aa795ed0-91ed-51fa-b282-6ffe5f0566e1|1|50|900|251
3842|1643673600000|1644796800000|1644806199669|f4233781-b1b1-59b6-9a02-c82fe045f6e8|1|50|900|251
3843|1643673600000|1644796800000|1644806199669|72033d38-1a92-5845-b8c2-99f011524046|1|50|900|251
3844|1647388800000|1648684800000|1644806199669|79f253a5-d25d-5f3e-a4ea-ffe6145a4594|1|50|900|251
3845|1647388800000|1648684800000|1644806199669|e856fb28-b202-5bde-ac73-e78a8addcee5|1|50|900|251
3846|1647388800000|1648684800000|1644806199669|77279973-daaa-5a77-88cb-b8562fe9d261|1|50|900|251
3847|1609459200000|1610668800000|1644806199669|cfa42f94-dbf6-5cb9-96b6-7704b10be2ea|1|53|900|252
3848|1610928000000|1611878400000|1644806199669|f0b3538a-55a5-54df-8e20-ad3c70246a6f|0|53|900|252
3849|1612137600000|1613088000000|1644806199669|434bf6e6-132c-539d-9f8e-a33ea00a4456|1|53|900|252
3850|1614556800000|1615507200000|1644806199669|9dcda55c-ed98-5413-b355-c9d4b4cf7b42|1|53|900|252
3851|1615766400000|1617148800000|1644806199669|75cb48f6-d8b4-5674-9dc7-5aad4b7ef380|1|53|900|252
3852|1617235200000|1618531200000|1644806199669|c37838ce-f146-51a3-a689-d2dec60ada2f|1|53|900|252
3853|1618790400000|1619740800000|1644806199669|41dc5891-07bf-5e12-be92-464c181e29b3|1|53|900|252
3854|1620000000000|1620950400000|1644806199669|df10a8d9-6b33-51b6-ba41-b409e709f333|1|53|900|252
3855|1621209600000|1622160000000|1644806199669|a67ed202-da08-5e4a-9952-c6ecd62d5ed8|1|53|900|252
